Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
An advanced parallel hybrid metaheuristic approach for multi-objective optimization in cloud task scheduling,Computing,,,,10.1007/s00607-025-01556-2,Cebrail BarutIrfan KilicGüngör Yildirim,2025,https://link.springer.com/article/10.1007/s00607-025-01556-2,Article
Pathologists’ first opinions on barriers and facilitators of computational pathology adoption in oncological pathology: an international study,Oncogene,,,,10.1038/s41388-023-02797-1,Julie E. M. SwillensIris D. NagtegaalSam EngelsAlessandro LugliRosella P. M. G. HermensJeroen A. W. M. van der Laak,2023,https://link.springer.com/article/10.1038/s41388-023-02797-1,Article
Genomics empowering conservation action and improvement of celery in the face of climate change,Planta,,,,10.1007/s00425-023-04321-x,Saurabh SinghRajender SinghSrija PriyadarsiniArjun Lal Ola,2024,https://link.springer.com/article/10.1007/s00425-023-04321-x,Article
Diverse stakeholders on educational technology development teams: supporting software developers and children,Educational technology research and development,,,,10.1007/s11423-023-10252-x,Heather J. S. BirchCarrie Demmans Epp,2023,https://link.springer.com/article/10.1007/s11423-023-10252-x,Article
The Personalized Learning Interaction Framework in Practice (PLIFs): Current Implementations According to Chief Learning Officers and Learning Leaders,Creative Approaches to Technology-Enhanced Learning for the Workplace and Higher Education,,,,10.1007/978-3-031-72430-5_16,Helen FakeNada Dabbagh,2024,https://link.springer.com/chapter/10.1007/978-3-031-72430-5_16,Conference paper
The timing dilemma: understanding the determinants of innovative startups’ patent collateralization for loans,Small Business Economics,,,,10.1007/s11187-022-00645-2,Xue YangHao ZhangDie HuBingde Wu,2022,https://link.springer.com/article/10.1007/s11187-022-00645-2,Article
Towards ensemble-based use case point prediction,Software Quality Journal,,,,10.1007/s11219-022-09612-2,Suyash ShuklaSandeep Kumar,2023,https://link.springer.com/article/10.1007/s11219-022-09612-2,Article
RETRACTED ARTICLE: Multimedia Educational System and its Improvement Using AI Model for a Higher Education Platform,SN Computer Science,,,,10.1007/s42979-024-03038-2,Abdullah Bajahzar,2024,https://link.springer.com/article/10.1007/s42979-024-03038-2,Article
The double-edged sword effect of leader mindfulness on employee taking charge,BMC Psychology,,,,10.1186/s40359-025-03285-9,Xiuming SunZhenting XuLin Liu,2025,https://link.springer.com/article/10.1186/s40359-025-03285-9,Article
Demonstrating the use of a professional skills framework to support the assessment of dispositions in IT education,Education and Information Technologies,,,,10.1007/s10639-023-11933-z,David S. BowersMihaela Sabin,2023,https://link.springer.com/article/10.1007/s10639-023-11933-z,Article
Does age affect love? Exploring the antecedents and outcomes of brand love and the influence of  generational cohorts on streaming services,Journal of Marketing Analytics,,,,10.1057/s41270-024-00329-8,Mauricio SantosWalesska Schlesinger,2024,https://link.springer.com/article/10.1057/s41270-024-00329-8,Article
DNA vaccines against GPRC5D synergize with PD-1 blockade to treat multiple myeloma,npj Vaccines,,,,10.1038/s41541-024-00979-w,Praveen NeeliPerry Ayn Mayson A. MazaDafei ChaiDan ZhaoXen Ping HoiKeith Syson ChanKen H. YoungYong Li,2024,https://link.springer.com/article/10.1038/s41541-024-00979-w,Article
"Distributional effects of technological regime changes: hysteresis, concentration and inequality dynamics",Review of Evolutionary Political Economy,,,,10.1007/s43253-021-00052-5,Herbert DawidJasper Hepp,2021,https://link.springer.com/article/10.1007/s43253-021-00052-5,Article
Design of the required tasks of industrial security experts based on job openings,Security Journal,,,,10.1057/s41284-020-00279-7,Sangho ParkHarang YuHangbae Chang,2021,https://link.springer.com/article/10.1057/s41284-020-00279-7,Article
Quic: Efficient Chat-Based Decision-Making for&#xa0;Democratic Participation in&#xa0;Organizations Using the&#xa0;Evocracy Protocol,Cross-Cultural Design,,,,10.1007/978-3-031-93739-2_14,Carlo MichaelisJuho LindmanYuan-Chi Tseng,2025,https://link.springer.com/chapter/10.1007/978-3-031-93739-2_14,Conference paper
Evaluating Software Quality Through User Reviews: The ISOftSentiment Tool,Product-Focused Software Process Improvement,,,,10.1007/978-3-031-78386-9_6,Fang HouLiang FengSiamak FarshidiSlinger Jansen,2025,https://link.springer.com/chapter/10.1007/978-3-031-78386-9_6,Conference paper
Predicting the Defects using Stacked Ensemble Learner with Filtered Dataset,Automated Software Engineering,,,,10.1007/s10515-021-00285-y,Somya Goyal,2021,https://link.springer.com/article/10.1007/s10515-021-00285-y,Article
Predicting accepted pull requests in GitHub,Science China Information Sciences,,,,10.1007/s11432-018-9823-4,Jing JiangJiateng ZhengYun YangLi ZhangJie Luo,2021,https://link.springer.com/article/10.1007/s11432-018-9823-4,Article
URUCIB: a technological revolution in post-dictatorship Uruguay (1986–88),AI & SOCIETY,,,,10.1007/s00146-021-01351-5,Víctor Ganón,2022,https://link.springer.com/article/10.1007/s00146-021-01351-5,Article
A Case Study on Combining Agile Requirements Development and SOFL,Structured Object-Oriented Formal Language and Method,,,,10.1007/978-3-030-77474-5_2,Fumiko Nagoya,2021,https://link.springer.com/chapter/10.1007/978-3-030-77474-5_2,Conference paper
Towards fair graph-based machine learning software: unveiling and mitigating graph model bias,AI and Ethics,,,,10.1007/s43681-025-00756-y,Zichong WangZhipeng YinXingyu ZhangYuying ZhangXudong HeShaowei WangHoubing SongLiping YangWenbin Zhang,2025,https://link.springer.com/article/10.1007/s43681-025-00756-y,Article
New age observing facilities for Indian astronomy: 2020–2035,Journal of Astrophysics and Astronomy,,,,10.1007/s12036-025-10047-x,Ramya SethuramJayanta RoyEswar ReddyG. C. AnupamaRavinder BanyalVarun BhaleraoSubir BhattacharyyaKaushal Dipak BuchEswaraiah ChakaliVarsha ChitnisAbhirup DattaSagar GodambeMaheswar GopinathanRuta Prabhakar KaleDharam Vir LalKshitiz Kumar MallickPratik MajumdarSanjit MitraDivya OberoiPravata MohantyBhaswati MookerjeaDevendra K. OjhaLokesh Kumar DewanganJessy JoseJoe Philip NinanMayuri S. RaoMayukh PahariSachindra NaikPankaj JainTushar PrabhuA. N. RamaprakashVikram RanaR. RameshB. RavindraK. SankarasubramanianM. C. RamadeviK. C. Shyama NarendranathArchana SoamSantosh VadawaleVeena VadamattomGirish VeerappaKuldeep YadavKrishna Kumar SinghNijil MankuzhiyilBharat Kumar YerraK. P. Arun Babu,2025,https://link.springer.com/article/10.1007/s12036-025-10047-x,Article
Towards a&#xa0;Taxonomy of&#xa0;Infrastructure as&#xa0;Code Misconfigurations: An Ansible Study,Service-Oriented Computing,,,,10.1007/978-3-031-72578-4_5,Roya NasiriIndika KumaraDamian Andrew TamburriWillem-Jan van den Heuvel,2025,https://link.springer.com/chapter/10.1007/978-3-031-72578-4_5,Conference paper
Using Gamification in Egyptian E-Government,Proceedings of the 8th International Conference on Advanced Intelligent Systems and Informatics 2022,,,,10.1007/978-3-031-20601-6_31,Lamiaa MostafaSara Beshir,2023,https://link.springer.com/chapter/10.1007/978-3-031-20601-6_31,Conference paper
Social marketing and happiness in employment. Evidences from Glassdoor,BMC Psychology,,,,10.1186/s40359-024-01882-8,Araceli Galiano-CoronilSofía Blanco-MorenoLuis Bayardo Tobar-Pesantez,2024,https://link.springer.com/article/10.1186/s40359-024-01882-8,Article
On the Development of a Model to Support the Combined Use of Agile Software Development with User-Centered Design and Lean Startup,"Systems, Software and Services Process Improvement",,,,10.1007/978-3-030-56441-4_16,Cassiano MorallesMaximilian ZorzettiIngrid SignorettiEliana PereiraMatheus VaccaroBruna PrauchnerLarissa SalernoCássio TrindadeSabrina MarczakRicardo Bastos,2020,https://link.springer.com/chapter/10.1007/978-3-030-56441-4_16,Conference paper
Identify Javascript Trends in Crowdsourcing Small Tasks,Evaluation of Novel Approaches to Software Engineering,,,,10.1007/978-3-031-36597-3_9,Ioannis ZozasIason AnagnostouStamatia Bibi,2023,https://link.springer.com/chapter/10.1007/978-3-031-36597-3_9,Conference paper
Gamification in software engineering: the mediating role of developer engagement and job satisfaction,Empirical Software Engineering,,,,10.1007/s10664-021-10062-w,Klaas-Jan StolMario SchaarschmidtShelly Goldblit,2021,https://link.springer.com/article/10.1007/s10664-021-10062-w,Article
Engineering curriculum redesign for sustainable careers: a process mapping approach in higher education,Journal of Umm Al-Qura University for Engineering and Architecture,,,,10.1007/s43995-025-00229-7,Ageel Abdulaziz Alogla,2025,https://link.springer.com/article/10.1007/s43995-025-00229-7,Article
A systematic literature review of requirements engineering education,Requirements Engineering,,,,10.1007/s00766-022-00381-9,Marian DaunAlicia M. GrubbViktoria StenkovaBastian Tenbergen,2022,https://link.springer.com/article/10.1007/s00766-022-00381-9,Article
Adverse effects of using gamification elements in online communities: a scoping review,Information Systems and e-Business Management,,,,10.1007/s10257-023-00629-z,Nirma Sadamali JayawardenaAastha Behl,2023,https://link.springer.com/article/10.1007/s10257-023-00629-z,Article
Australian Copyright Law Impedes the Development of Artificial Intelligence: What Are the Options?,IIC - International Review of Intellectual Property and Competition Law,,,,10.1007/s40319-021-01039-9,Rita Matulionyte,2021,https://link.springer.com/article/10.1007/s40319-021-01039-9,Article
Guest editorial: special issue on empirical software engineering and measurement,Empirical Software Engineering,,,,10.1007/s10664-023-10357-0,Maria Teresa BaldassarreMarcos Kalinowski,2023,https://link.springer.com/article/10.1007/s10664-023-10357-0,Article
Information Technology Roles and Their Most-Used Programming Languages,Innovations in Bio-Inspired Computing and Applications,,,,10.1007/978-3-030-96299-9_75,Oluwaseun Alexander DadaKehinde ArulebaAbdullahi Abubakar YunusaIsmaila Temitayo SanusiGeorge Obaido,2022,https://link.springer.com/chapter/10.1007/978-3-030-96299-9_75,Conference paper
Work-related experiences and unmet needs of patients with a malignant glioma and relevant professionals: the BrainWork study,Journal of Cancer Survivorship,,,,10.1007/s11764-023-01469-z,Amber Daniëlle ZegersPieter CoenenAmy HeerenNadia TakkeHilko ArdonAnnette CompterDesiree DonaMathilde KouwenhovenSanne B. SchagenFilip de VosSaskia F. A. Duijts,2023,https://link.springer.com/article/10.1007/s11764-023-01469-z,Article
A Review on Data-Driven Constitutive Laws for Solids,Archives of Computational Methods in Engineering,,,,10.1007/s11831-024-10196-2,Jan N. FuhgGovinda Anantha PadmanabhaNikolaos BouklasBahador BahmaniWaiChing SunNikolaos N. VlassisMoritz FlaschelPietro CarraraLaura De Lorenzis,2024,https://link.springer.com/article/10.1007/s11831-024-10196-2,Article
VisArena: A testbed for visualization with synthetic data tables,Journal of Visualization,,,,10.1007/s12650-025-01069-2,Siwei FuJunjie JinQi MaZhongsu LuoKai XiongYingcai Wu,2025,https://link.springer.com/article/10.1007/s12650-025-01069-2,Article
Platform Work in Developing Economies: Can Digitalisation Drive Structural Transformation?,The Indian Journal of Labour Economics,,,,10.1007/s41027-024-00541-1,Sarah CookUma Rani,2024,https://link.springer.com/article/10.1007/s41027-024-00541-1,Article
BAKE: a novel framework for iterative security design for identifying criminally-exploitable vulnerabilities in biotechnology products,Crime Science,,,,10.1186/s40163-025-00256-8,Mariam ElgabryDarren NesbethPaul EkblomShane Johnson,2025,https://link.springer.com/article/10.1186/s40163-025-00256-8,Article
